0,0 
0.206666667,0.133333333 
0.413333333,0.286666667 
0.603333333,0.433333333 
0.81,0.586666667 
1,0.716666667 
1.2,0.876666667 
1.416666667,1.026666667 
1.616666667,1.173333333 
1.823333333,1.343333333 
2.02,1.49 
2.2,1.62 
2.41,1.77 
2.626666667,1.933333333 
2.81,2.076666667 
3.023333333,2.23 
3.213333333,2.373333333 
3.406666667,2.51 
3.603333333,2.663333333 
3.816666667,2.816666667 
3.875,2.855
